"","folder","ess_likelihood","tree","best_or_gen"
"483","data/0.2-0-0.5-0.2/561",901,"twin","gen"
"484","data/0.2-0-0.5-0.2/561",717,"twin","best"
"485","data/0.2-0-0.5-0.2/562",901,"true","gen"
"486","data/0.2-0-0.5-0.2/562",901,"true","best"
"487","data/0.2-0-0.5-0.2/562",901,"twin","gen"
"488","data/0.2-0-0.5-0.2/562",738,"twin","best"
"489","data/0.2-0-0.5-0.2/563",901,"true","gen"
"490","data/0.2-0-0.5-0.2/563",901,"true","best"
"491","data/0.2-0-0.5-0.2/563",855,"twin","gen"
"492","data/0.2-0-0.5-0.2/563",901,"twin","best"
"493","data/0.2-0-0.5-0.2/564",901,"true","gen"
"494","data/0.2-0-0.5-0.2/564",873,"true","best"
"495","data/0.2-0-0.5-0.2/564",775,"twin","gen"
"496","data/0.2-0-0.5-0.2/564",641,"twin","best"
"497","data/0.2-0-0.5-0.2/565",901,"true","gen"
"498","data/0.2-0-0.5-0.2/565",901,"true","best"
"499","data/0.2-0-0.5-0.2/565",840,"twin","gen"
"500","data/0.2-0-0.5-0.2/565",901,"twin","best"
"501","data/0.2-0-0.5-0.2/566",901,"true","gen"
"502","data/0.2-0-0.5-0.2/566",782,"true","best"
"503","data/0.2-0-0.5-0.2/566",6,"twin","gen"
"504","data/0.2-0-0.5-0.2/566",901,"twin","best"
"505","data/0.2-0-0.5-0.2/567",11,"true","gen"
"506","data/0.2-0-0.5-0.2/567",901,"true","best"
"507","data/0.2-0-0.5-0.2/567",652,"twin","gen"
"508","data/0.2-0-0.5-0.2/567",11,"twin","best"
"509","data/0.2-0-0.5-0.2/568",901,"true","gen"
"510","data/0.2-0-0.5-0.2/568",709,"true","best"
"511","data/0.2-0-0.5-0.2/568",901,"twin","gen"
"512","data/0.2-0-0.5-0.2/568",901,"twin","best"
"513","data/0.2-0-0.5-0.2/569",901,"true","gen"
"514","data/0.2-0-0.5-0.2/569",674,"true","best"
"515","data/0.2-0-0.5-0.2/569",851,"twin","gen"
"516","data/0.2-0-0.5-0.2/569",878,"twin","best"
"517","data/0.2-0-0.5-0.2/570",901,"true","gen"
"518","data/0.2-0-0.5-0.2/570",901,"true","best"
"519","data/0.2-0-0.5-0.2/570",42,"twin","gen"
"520","data/0.2-0-0.5-0.2/570",532,"twin","best"
"521","data/0.2-0-0.5-0.2/571",879,"true","gen"
"522","data/0.2-0-0.5-0.2/571",901,"true","best"
"523","data/0.2-0-0.5-0.2/571",901,"twin","gen"
"524","data/0.2-0-0.5-0.2/571",740,"twin","best"
"525","data/0.2-0-0.5-0.2/572",901,"true","gen"
"526","data/0.2-0-0.5-0.2/572",812,"true","best"
"527","data/0.2-0-0.5-0.2/572",4,"twin","gen"
"528","data/0.2-0-0.5-0.2/572",27,"twin","best"
"529","data/0.2-0-0.5-0.2/573",901,"true","gen"
"530","data/0.2-0-0.5-0.2/573",850,"true","best"
"531","data/0.2-0-0.5-0.2/573",901,"twin","gen"
"532","data/0.2-0-0.5-0.2/573",901,"twin","best"
"533","data/0.2-0-0.5-0.2/574",783,"true","gen"
"534","data/0.2-0-0.5-0.2/574",805,"true","best"
"535","data/0.2-0-0.5-0.2/574",711,"twin","gen"
"536","data/0.2-0-0.5-0.2/574",807,"twin","best"
"537","data/0.2-0-0.5-0.2/575",853,"true","gen"
"538","data/0.2-0-0.5-0.2/575",632,"true","best"
"539","data/0.2-0-0.5-0.2/575",848,"twin","gen"
"540","data/0.2-0-0.5-0.2/575",901,"twin","best"
"541","data/0.2-0-0.5-0.2/576",889,"true","gen"
"542","data/0.2-0-0.5-0.2/576",25,"true","best"
"543","data/0.2-0-0.5-0.2/576",857,"twin","gen"
"544","data/0.2-0-0.5-0.2/576",875,"twin","best"
"545","data/0.2-0-0.5-0.2/577",901,"true","gen"
"546","data/0.2-0-0.5-0.2/577",901,"true","best"
"547","data/0.2-0-0.5-0.2/577",901,"twin","gen"
"548","data/0.2-0-0.5-0.2/577",754,"twin","best"
"549","data/0.2-0-0.5-0.2/578",10,"true","gen"
"550","data/0.2-0-0.5-0.2/578",797,"true","best"
"551","data/0.2-0-0.5-0.2/578",901,"twin","gen"
"552","data/0.2-0-0.5-0.2/578",3,"twin","best"
"553","data/0.2-0-0.5-0.2/579",844,"true","gen"
"554","data/0.2-0-0.5-0.2/579",901,"true","best"
"555","data/0.2-0-0.5-0.2/579",901,"twin","gen"
"556","data/0.2-0-0.5-0.2/579",901,"twin","best"
"557","data/0.2-0-0.5-0.2/580",901,"true","gen"
"558","data/0.2-0-0.5-0.2/580",763,"true","best"
"559","data/0.2-0-0.5-0.2/580",901,"twin","gen"
"560","data/0.2-0-0.5-0.2/580",901,"twin","best"
"561","data/0.2-0-0.5-0.2/581",901,"true","gen"
"562","data/0.2-0-0.5-0.2/581",462,"true","best"
"563","data/0.2-0-0.5-0.2/581",801,"twin","gen"
"564","data/0.2-0-0.5-0.2/581",900,"twin","best"
"565","data/0.2-0-0.5-0.2/582",829,"true","gen"
"566","data/0.2-0-0.5-0.2/582",901,"true","best"
"567","data/0.2-0-0.5-0.2/582",901,"twin","gen"
"568","data/0.2-0-0.5-0.2/582",726,"twin","best"
"569","data/0.2-0-0.5-0.2/583",750,"true","gen"
"570","data/0.2-0-0.5-0.2/583",26,"true","best"
"571","data/0.2-0-0.5-0.2/583",788,"twin","gen"
"572","data/0.2-0-0.5-0.2/583",901,"twin","best"
"573","data/0.2-0-0.5-0.2/584",887,"true","gen"
"574","data/0.2-0-0.5-0.2/584",901,"true","best"
"575","data/0.2-0-0.5-0.2/584",639,"twin","gen"
"576","data/0.2-0-0.5-0.2/584",545,"twin","best"
"577","data/0.2-0-0.5-0.2/585",901,"true","gen"
"578","data/0.2-0-0.5-0.2/585",783,"true","best"
"579","data/0.2-0-0.5-0.2/585",808,"twin","gen"
"580","data/0.2-0-0.5-0.2/585",901,"twin","best"
"581","data/0.2-0-0.5-0.2/586",4,"true","gen"
"582","data/0.2-0-0.5-0.2/586",901,"true","best"
"583","data/0.2-0-0.5-0.2/586",660,"twin","gen"
"584","data/0.2-0-0.5-0.2/586",817,"twin","best"
"585","data/0.2-0-0.5-0.2/587",871,"true","gen"
"586","data/0.2-0-0.5-0.2/587",901,"true","best"
"587","data/0.2-0-0.5-0.2/587",901,"twin","gen"
"588","data/0.2-0-0.5-0.2/587",886,"twin","best"
"589","data/0.2-0-0.5-0.2/588",789,"true","gen"
"590","data/0.2-0-0.5-0.2/588",821,"true","best"
"591","data/0.2-0-0.5-0.2/588",766,"twin","gen"
"592","data/0.2-0-0.5-0.2/588",793,"twin","best"
"593","data/0.2-0-0.5-0.2/589",809,"true","gen"
"594","data/0.2-0-0.5-0.2/589",901,"true","best"
"595","data/0.2-0-0.5-0.2/589",901,"twin","gen"
"596","data/0.2-0-0.5-0.2/589",627,"twin","best"
"597","data/0.2-0-0.5-0.2/590",901,"true","gen"
"598","data/0.2-0-0.5-0.2/590",901,"true","best"
"599","data/0.2-0-0.5-0.2/590",814,"twin","gen"
"600","data/0.2-0-0.5-0.2/590",901,"twin","best"
"601","data/0.2-0-0.5-0.2/591",661,"true","gen"
"602","data/0.2-0-0.5-0.2/591",890,"true","best"
"603","data/0.2-0-0.5-0.2/591",838,"twin","gen"
"604","data/0.2-0-0.5-0.2/591",816,"twin","best"
"605","data/0.2-0-0.5-0.2/592",767,"true","gen"
"606","data/0.2-0-0.5-0.2/592",772,"true","best"
"607","data/0.2-0-0.5-0.2/592",901,"twin","gen"
"608","data/0.2-0-0.5-0.2/592",734,"twin","best"
"609","data/0.2-0-0.5-0.2/593",901,"true","gen"
"610","data/0.2-0-0.5-0.2/593",810,"true","best"
"611","data/0.2-0-0.5-0.2/593",901,"twin","gen"
"612","data/0.2-0-0.5-0.2/593",833,"twin","best"
"613","data/0.2-0-0.5-0.2/594",898,"true","gen"
"614","data/0.2-0-0.5-0.2/594",901,"true","best"
"615","data/0.2-0-0.5-0.2/594",901,"twin","gen"
"616","data/0.2-0-0.5-0.2/594",854,"twin","best"
"617","data/0.2-0-0.5-0.2/595",812,"true","gen"
"618","data/0.2-0-0.5-0.2/595",901,"true","best"
"619","data/0.2-0-0.5-0.2/595",800,"twin","gen"
"620","data/0.2-0-0.5-0.2/595",826,"twin","best"
"621","data/0.2-0-0.5-0.2/596",901,"true","gen"
"622","data/0.2-0-0.5-0.2/596",854,"true","best"
"623","data/0.2-0-0.5-0.2/596",901,"twin","gen"
"624","data/0.2-0-0.5-0.2/596",663,"twin","best"
"625","data/0.2-0-0.5-0.2/597",893,"true","gen"
"626","data/0.2-0-0.5-0.2/597",851,"true","best"
"627","data/0.2-0-0.5-0.2/597",812,"twin","gen"
"628","data/0.2-0-0.5-0.2/597",817,"twin","best"
"629","data/0.2-0-0.5-0.2/598",901,"true","gen"
"630","data/0.2-0-0.5-0.2/598",901,"true","best"
"631","data/0.2-0-0.5-0.2/598",901,"twin","gen"
"632","data/0.2-0-0.5-0.2/598",901,"twin","best"
"633","data/0.2-0-0.5-0.2/599",845,"true","gen"
"634","data/0.2-0-0.5-0.2/599",901,"true","best"
"635","data/0.2-0-0.5-0.2/599",901,"twin","gen"
"636","data/0.2-0-0.5-0.2/599",803,"twin","best"
"637","data/0.2-0-0.5-0.2/600",901,"true","gen"
"638","data/0.2-0-0.5-0.2/600",901,"true","best"
"639","data/0.2-0-0.5-0.2/600",901,"twin","gen"
"640","data/0.2-0-0.5-0.2/600",901,"twin","best"
"641","data/0.2-0-1-0.1/161",901,"true","gen"
"642","data/0.2-0-1-0.1/161",806,"true","best"
"643","data/0.2-0-1-0.1/161",832,"twin","gen"
"644","data/0.2-0-1-0.1/161",867,"twin","best"
"645","data/0.2-0-1-0.1/162",2,"true","gen"
"646","data/0.2-0-1-0.1/162",521,"true","best"
"647","data/0.2-0-1-0.1/162",2,"twin","gen"
"648","data/0.2-0-1-0.1/162",473,"twin","best"
"649","data/0.2-0-1-0.1/163",674,"true","gen"
"650","data/0.2-0-1-0.1/163",822,"true","best"
"651","data/0.2-0-1-0.1/163",901,"twin","gen"
"652","data/0.2-0-1-0.1/163",865,"twin","best"
"653","data/0.2-0-1-0.1/164",901,"true","gen"
"654","data/0.2-0-1-0.1/164",901,"true","best"
"655","data/0.2-0-1-0.1/164",798,"twin","gen"
"656","data/0.2-0-1-0.1/164",901,"twin","best"
"657","data/0.2-0-1-0.1/165",71,"true","gen"
"658","data/0.2-0-1-0.1/165",901,"true","best"
"659","data/0.2-0-1-0.1/165",901,"twin","gen"
"660","data/0.2-0-1-0.1/165",901,"twin","best"
"661","data/0.2-0-1-0.1/166",818,"true","gen"
"662","data/0.2-0-1-0.1/166",901,"true","best"
"663","data/0.2-0-1-0.1/166",675,"twin","gen"
"664","data/0.2-0-1-0.1/166",901,"twin","best"
"665","data/0.2-0-1-0.1/167",901,"true","gen"
"666","data/0.2-0-1-0.1/167",791,"true","best"
"667","data/0.2-0-1-0.1/167",901,"twin","gen"
"668","data/0.2-0-1-0.1/167",901,"twin","best"
"669","data/0.2-0-1-0.1/168",901,"true","gen"
"670","data/0.2-0-1-0.1/168",799,"true","best"
"671","data/0.2-0-1-0.1/168",885,"twin","gen"
"672","data/0.2-0-1-0.1/168",901,"twin","best"
"673","data/0.2-0-1-0.1/169",895,"true","gen"
"674","data/0.2-0-1-0.1/169",848,"true","best"
"675","data/0.2-0-1-0.1/169",901,"twin","gen"
"676","data/0.2-0-1-0.1/169",634,"twin","best"
"677","data/0.2-0-1-0.1/170",901,"true","gen"
"678","data/0.2-0-1-0.1/170",795,"true","best"
"679","data/0.2-0-1-0.1/170",901,"twin","gen"
"680","data/0.2-0-1-0.1/170",768,"twin","best"
"681","data/0.2-0-1-0.1/171",901,"true","gen"
"682","data/0.2-0-1-0.1/171",842,"true","best"
"683","data/0.2-0-1-0.1/171",774,"twin","gen"
"684","data/0.2-0-1-0.1/171",822,"twin","best"
"685","data/0.2-0-1-0.1/172",901,"true","gen"
"686","data/0.2-0-1-0.1/172",901,"true","best"
"687","data/0.2-0-1-0.1/172",757,"twin","gen"
"688","data/0.2-0-1-0.1/172",791,"twin","best"
"689","data/0.2-0-1-0.1/173",4,"true","gen"
"690","data/0.2-0-1-0.1/173",885,"true","best"
"691","data/0.2-0-1-0.1/173",3,"twin","gen"
"692","data/0.2-0-1-0.1/173",125,"twin","best"
"693","data/0.2-0-1-0.1/174",850,"true","gen"
"694","data/0.2-0-1-0.1/174",901,"true","best"
"695","data/0.2-0-1-0.1/174",3,"twin","gen"
"696","data/0.2-0-1-0.1/174",5,"twin","best"
"697","data/0.2-0-1-0.1/175",885,"true","gen"
"698","data/0.2-0-1-0.1/175",901,"true","best"
"699","data/0.2-0-1-0.1/175",3,"twin","gen"
"700","data/0.2-0-1-0.1/175",3,"twin","best"
"701","data/0.2-0-1-0.1/176",901,"true","gen"
"702","data/0.2-0-1-0.1/176",901,"true","best"
"703","data/0.2-0-1-0.1/176",901,"twin","gen"
"704","data/0.2-0-1-0.1/176",692,"twin","best"
"705","data/0.2-0-1-0.1/177",818,"true","gen"
"706","data/0.2-0-1-0.1/177",848,"true","best"
"707","data/0.2-0-1-0.1/177",5,"twin","gen"
"708","data/0.2-0-1-0.1/177",751,"twin","best"
"709","data/0.2-0-1-0.1/178",901,"true","gen"
"710","data/0.2-0-1-0.1/178",901,"true","best"
"711","data/0.2-0-1-0.1/178",766,"twin","gen"
"712","data/0.2-0-1-0.1/178",793,"twin","best"
"713","data/0.2-0-1-0.1/179",823,"true","gen"
"714","data/0.2-0-1-0.1/179",829,"true","best"
"715","data/0.2-0-1-0.1/179",49,"twin","gen"
"716","data/0.2-0-1-0.1/179",661,"twin","best"
"717","data/0.2-0-1-0.1/180",816,"true","gen"
"718","data/0.2-0-1-0.1/180",807,"true","best"
"719","data/0.2-0-1-0.1/180",3,"twin","gen"
"720","data/0.2-0-1-0.1/180",811,"twin","best"
"721","data/0.2-0-1-0.1/181",901,"true","gen"
"722","data/0.2-0-1-0.1/181",884,"true","best"
"723","data/0.2-0-1-0.1/181",894,"twin","gen"
"724","data/0.2-0-1-0.1/181",901,"twin","best"
"725","data/0.2-0-1-0.1/182",901,"true","gen"
"726","data/0.2-0-1-0.1/182",901,"true","best"
"727","data/0.2-0-1-0.1/182",12,"twin","gen"
"728","data/0.2-0-1-0.1/182",901,"twin","best"
"729","data/0.2-0-1-0.1/183",901,"true","gen"
"730","data/0.2-0-1-0.1/183",855,"true","best"
"731","data/0.2-0-1-0.1/183",901,"twin","gen"
"732","data/0.2-0-1-0.1/183",901,"twin","best"
"733","data/0.2-0-1-0.1/184",894,"true","gen"
"734","data/0.2-0-1-0.1/184",901,"true","best"
"735","data/0.2-0-1-0.1/184",898,"twin","gen"
"736","data/0.2-0-1-0.1/184",891,"twin","best"
"737","data/0.2-0-1-0.1/185",901,"true","gen"
"738","data/0.2-0-1-0.1/185",708,"true","best"
"739","data/0.2-0-1-0.1/185",3,"twin","gen"
"740","data/0.2-0-1-0.1/185",261,"twin","best"
"741","data/0.2-0-1-0.1/186",823,"true","gen"
"742","data/0.2-0-1-0.1/186",756,"true","best"
"743","data/0.2-0-1-0.1/186",735,"twin","gen"
"744","data/0.2-0-1-0.1/186",901,"twin","best"
"745","data/0.2-0-1-0.1/187",837,"true","gen"
"746","data/0.2-0-1-0.1/187",745,"true","best"
"747","data/0.2-0-1-0.1/187",891,"twin","gen"
"748","data/0.2-0-1-0.1/187",814,"twin","best"
"749","data/0.2-0-1-0.1/188",901,"true","gen"
"750","data/0.2-0-1-0.1/188",901,"true","best"
"751","data/0.2-0-1-0.1/188",778,"twin","gen"
"752","data/0.2-0-1-0.1/188",646,"twin","best"
"753","data/0.2-0-1-0.1/189",873,"true","gen"
"754","data/0.2-0-1-0.1/189",901,"true","best"
"755","data/0.2-0-1-0.1/189",740,"twin","gen"
"756","data/0.2-0-1-0.1/189",682,"twin","best"
"757","data/0.2-0-1-0.1/190",901,"true","gen"
"758","data/0.2-0-1-0.1/190",901,"true","best"
"759","data/0.2-0-1-0.1/190",814,"twin","gen"
"760","data/0.2-0-1-0.1/190",257,"twin","best"
"761","data/0.2-0-1-0.1/191",49,"true","gen"
"762","data/0.2-0-1-0.1/191",827,"true","best"
"763","data/0.2-0-1-0.1/191",724,"twin","gen"
"764","data/0.2-0-1-0.1/191",114,"twin","best"
"765","data/0.2-0-1-0.1/192",901,"true","gen"
"766","data/0.2-0-1-0.1/192",612,"true","best"
"767","data/0.2-0-1-0.1/192",783,"twin","gen"
"768","data/0.2-0-1-0.1/192",442,"twin","best"
"769","data/0.2-0-1-0.1/193",901,"true","gen"
"770","data/0.2-0-1-0.1/193",901,"true","best"
"771","data/0.2-0-1-0.1/193",901,"twin","gen"
"772","data/0.2-0-1-0.1/193",152,"twin","best"
"773","data/0.2-0-1-0.1/194",3,"true","gen"
"774","data/0.2-0-1-0.1/194",901,"true","best"
"775","data/0.2-0-1-0.1/194",4,"twin","gen"
"776","data/0.2-0-1-0.1/194",9,"twin","best"
"777","data/0.2-0-1-0.1/195",901,"true","gen"
"778","data/0.2-0-1-0.1/195",787,"true","best"
"779","data/0.2-0-1-0.1/195",901,"twin","gen"
"780","data/0.2-0-1-0.1/195",677,"twin","best"
"781","data/0.2-0-1-0.1/196",798,"true","gen"
"782","data/0.2-0-1-0.1/196",629,"true","best"
"783","data/0.2-0-1-0.1/196",901,"twin","gen"
"784","data/0.2-0-1-0.1/196",687,"twin","best"
"785","data/0.2-0-1-0.1/197",901,"true","gen"
"786","data/0.2-0-1-0.1/197",760,"true","best"
"787","data/0.2-0-1-0.1/197",901,"twin","gen"
"788","data/0.2-0-1-0.1/197",901,"twin","best"
"789","data/0.2-0-1-0.1/198",901,"true","gen"
"790","data/0.2-0-1-0.1/198",901,"true","best"
"791","data/0.2-0-1-0.1/198",901,"twin","gen"
"792","data/0.2-0-1-0.1/198",901,"twin","best"
"793","data/0.2-0-1-0.1/199",845,"true","gen"
"794","data/0.2-0-1-0.1/199",858,"true","best"
"795","data/0.2-0-1-0.1/199",860,"twin","gen"
"796","data/0.2-0-1-0.1/199",860,"twin","best"
"797","data/0.2-0-1-0.1/200",780,"true","gen"
"798","data/0.2-0-1-0.1/200",901,"true","best"
"799","data/0.2-0-1-0.1/200",840,"twin","gen"
"800","data/0.2-0-1-0.1/200",901,"twin","best"
"801","data/0.2-0-1-0.15/401",901,"true","gen"
"802","data/0.2-0-1-0.15/401",901,"true","best"
"803","data/0.2-0-1-0.15/401",901,"twin","gen"
"804","data/0.2-0-1-0.15/401",760,"twin","best"
"805","data/0.2-0-1-0.15/402",893,"true","gen"
"806","data/0.2-0-1-0.15/402",849,"true","best"
"807","data/0.2-0-1-0.15/402",13,"twin","gen"
"808","data/0.2-0-1-0.15/402",821,"twin","best"
"809","data/0.2-0-1-0.15/403",417,"true","gen"
"810","data/0.2-0-1-0.15/403",901,"true","best"
"811","data/0.2-0-1-0.15/403",19,"twin","gen"
"812","data/0.2-0-1-0.15/403",3,"twin","best"
"813","data/0.2-0-1-0.15/404",901,"true","gen"
"814","data/0.2-0-1-0.15/404",56,"true","best"
"815","data/0.2-0-1-0.15/404",637,"twin","gen"
"816","data/0.2-0-1-0.15/404",3,"twin","best"
"817","data/0.2-0-1-0.15/405",806,"true","gen"
"818","data/0.2-0-1-0.15/405",804,"true","best"
"819","data/0.2-0-1-0.15/405",901,"twin","gen"
"820","data/0.2-0-1-0.15/405",783,"twin","best"
"821","data/0.2-0-1-0.15/406",13,"true","gen"
"822","data/0.2-0-1-0.15/406",40,"true","best"
"823","data/0.2-0-1-0.15/406",539,"twin","gen"
"824","data/0.2-0-1-0.15/406",6,"twin","best"
"825","data/0.2-0-1-0.15/407",852,"true","gen"
"826","data/0.2-0-1-0.15/407",840,"true","best"
"827","data/0.2-0-1-0.15/407",729,"twin","gen"
"828","data/0.2-0-1-0.15/407",406,"twin","best"
"829","data/0.2-0-1-0.15/408",901,"true","gen"
"830","data/0.2-0-1-0.15/408",767,"true","best"
"831","data/0.2-0-1-0.15/408",901,"twin","gen"
"832","data/0.2-0-1-0.15/408",675,"twin","best"
"833","data/0.2-0-1-0.15/409",606,"true","gen"
"834","data/0.2-0-1-0.15/409",847,"true","best"
"835","data/0.2-0-1-0.15/409",17,"twin","gen"
"836","data/0.2-0-1-0.15/409",854,"twin","best"
"837","data/0.2-0-1-0.15/410",901,"true","gen"
"838","data/0.2-0-1-0.15/410",901,"true","best"
"839","data/0.2-0-1-0.15/410",901,"twin","gen"
"840","data/0.2-0-1-0.15/410",901,"twin","best"
"841","data/0.2-0-1-0.15/411",763,"true","gen"
"842","data/0.2-0-1-0.15/411",639,"true","best"
"843","data/0.2-0-1-0.15/411",894,"twin","gen"
"844","data/0.2-0-1-0.15/411",901,"twin","best"
"845","data/0.2-0-1-0.15/412",722,"true","gen"
"846","data/0.2-0-1-0.15/412",722,"true","best"
"847","data/0.2-0-1-0.15/412",901,"twin","gen"
"848","data/0.2-0-1-0.15/412",636,"twin","best"
"849","data/0.2-0-1-0.15/413",649,"true","gen"
"850","data/0.2-0-1-0.15/413",712,"true","best"
"851","data/0.2-0-1-0.15/413",9,"twin","gen"
"852","data/0.2-0-1-0.15/413",901,"twin","best"
"853","data/0.2-0-1-0.15/414",732,"true","gen"
"854","data/0.2-0-1-0.15/414",766,"true","best"
"855","data/0.2-0-1-0.15/414",591,"twin","gen"
"856","data/0.2-0-1-0.15/414",86,"twin","best"
"857","data/0.2-0-1-0.15/415",901,"true","gen"
"858","data/0.2-0-1-0.15/415",833,"true","best"
"859","data/0.2-0-1-0.15/415",901,"twin","gen"
"860","data/0.2-0-1-0.15/415",827,"twin","best"
"861","data/0.2-0-1-0.15/416",753,"true","gen"
"862","data/0.2-0-1-0.15/416",901,"true","best"
"863","data/0.2-0-1-0.15/416",897,"twin","gen"
"864","data/0.2-0-1-0.15/416",901,"twin","best"
"865","data/0.2-0-1-0.15/417",901,"true","gen"
"866","data/0.2-0-1-0.15/417",901,"true","best"
"867","data/0.2-0-1-0.15/417",805,"twin","gen"
"868","data/0.2-0-1-0.15/417",853,"twin","best"
"869","data/0.2-0-1-0.15/418",901,"true","gen"
"870","data/0.2-0-1-0.15/418",901,"true","best"
"871","data/0.2-0-1-0.15/418",827,"twin","gen"
"872","data/0.2-0-1-0.15/418",702,"twin","best"
"873","data/0.2-0-1-0.15/419",901,"true","gen"
"874","data/0.2-0-1-0.15/419",761,"true","best"
"875","data/0.2-0-1-0.15/419",901,"twin","gen"
"876","data/0.2-0-1-0.15/419",901,"twin","best"
"877","data/0.2-0-1-0.15/420",885,"true","gen"
"878","data/0.2-0-1-0.15/420",901,"true","best"
"879","data/0.2-0-1-0.15/420",3,"twin","gen"
"880","data/0.2-0-1-0.15/420",901,"twin","best"
"881","data/0.2-0-1-0.15/421",753,"true","gen"
"882","data/0.2-0-1-0.15/421",823,"true","best"
"883","data/0.2-0-1-0.15/421",901,"twin","gen"
"884","data/0.2-0-1-0.15/421",747,"twin","best"
"885","data/0.2-0-1-0.15/422",901,"true","gen"
"886","data/0.2-0-1-0.15/422",901,"true","best"
"887","data/0.2-0-1-0.15/422",901,"twin","gen"
"888","data/0.2-0-1-0.15/422",901,"twin","best"
"889","data/0.2-0-1-0.15/423",895,"true","gen"
"890","data/0.2-0-1-0.15/423",901,"true","best"
"891","data/0.2-0-1-0.15/423",819,"twin","gen"
"892","data/0.2-0-1-0.15/423",518,"twin","best"
"893","data/0.2-0-1-0.15/424",901,"true","gen"
"894","data/0.2-0-1-0.15/424",901,"true","best"
"895","data/0.2-0-1-0.15/424",901,"twin","gen"
"896","data/0.2-0-1-0.15/424",750,"twin","best"
"897","data/0.2-0-1-0.15/425",4,"true","gen"
"898","data/0.2-0-1-0.15/425",7,"true","best"
"899","data/0.2-0-1-0.15/425",16,"twin","gen"
"900","data/0.2-0-1-0.15/425",4,"twin","best"
"901","data/0.2-0-1-0.15/426",901,"true","gen"
"902","data/0.2-0-1-0.15/426",845,"true","best"
"903","data/0.2-0-1-0.15/426",740,"twin","gen"
"904","data/0.2-0-1-0.15/426",659,"twin","best"
"905","data/0.2-0-1-0.15/427",792,"true","gen"
"906","data/0.2-0-1-0.15/427",901,"true","best"
"907","data/0.2-0-1-0.15/427",901,"twin","gen"
"908","data/0.2-0-1-0.15/427",901,"twin","best"
"909","data/0.2-0-1-0.15/428",901,"true","gen"
"910","data/0.2-0-1-0.15/428",844,"true","best"
"911","data/0.2-0-1-0.15/428",33,"twin","gen"
"912","data/0.2-0-1-0.15/428",754,"twin","best"
"913","data/0.2-0-1-0.15/429",675,"true","gen"
"914","data/0.2-0-1-0.15/429",901,"true","best"
"915","data/0.2-0-1-0.15/429",901,"twin","gen"
"916","data/0.2-0-1-0.15/429",901,"twin","best"
"917","data/0.2-0-1-0.15/430",901,"true","gen"
"918","data/0.2-0-1-0.15/430",901,"true","best"
"919","data/0.2-0-1-0.15/430",901,"twin","gen"
"920","data/0.2-0-1-0.15/430",705,"twin","best"
"921","data/0.2-0-1-0.15/431",901,"true","gen"
"922","data/0.2-0-1-0.15/431",758,"true","best"
"923","data/0.2-0-1-0.15/431",901,"twin","gen"
"924","data/0.2-0-1-0.15/431",881,"twin","best"
"925","data/0.2-0-1-0.15/432",626,"true","gen"
"926","data/0.2-0-1-0.15/432",901,"true","best"
"927","data/0.2-0-1-0.15/432",850,"twin","gen"
"928","data/0.2-0-1-0.15/432",607,"twin","best"
"929","data/0.2-0-1-0.15/433",901,"true","gen"
"930","data/0.2-0-1-0.15/433",901,"true","best"
"931","data/0.2-0-1-0.15/433",17,"twin","gen"
"932","data/0.2-0-1-0.15/433",809,"twin","best"
"933","data/0.2-0-1-0.15/434",12,"true","gen"
"934","data/0.2-0-1-0.15/434",831,"true","best"
"935","data/0.2-0-1-0.15/434",4,"twin","gen"
"936","data/0.2-0-1-0.15/434",314,"twin","best"
"937","data/0.2-0-1-0.15/435",6,"true","gen"
"938","data/0.2-0-1-0.15/435",901,"true","best"
"939","data/0.2-0-1-0.15/435",165,"twin","gen"
"940","data/0.2-0-1-0.15/435",3,"twin","best"
"941","data/0.2-0-1-0.15/436",846,"true","gen"
"942","data/0.2-0-1-0.15/436",707,"true","best"
"943","data/0.2-0-1-0.15/436",755,"twin","gen"
"944","data/0.2-0-1-0.15/436",78,"twin","best"
"945","data/0.2-0-1-0.15/437",5,"true","gen"
"946","data/0.2-0-1-0.15/437",638,"true","best"
"947","data/0.2-0-1-0.15/437",4,"twin","gen"
"948","data/0.2-0-1-0.15/437",699,"twin","best"
"949","data/0.2-0-1-0.15/438",901,"true","gen"
"950","data/0.2-0-1-0.15/438",792,"true","best"
"951","data/0.2-0-1-0.15/438",12,"twin","gen"
"952","data/0.2-0-1-0.15/438",24,"twin","best"
"953","data/0.2-0-1-0.15/439",892,"true","gen"
"954","data/0.2-0-1-0.15/439",901,"true","best"
"955","data/0.2-0-1-0.15/439",798,"twin","gen"
"956","data/0.2-0-1-0.15/439",901,"twin","best"
"957","data/0.2-0-1-0.15/440",640,"true","gen"
"958","data/0.2-0-1-0.15/440",646,"true","best"
"959","data/0.2-0-1-0.15/440",901,"twin","gen"
"960","data/0.2-0-1-0.15/440",20,"twin","best"
"961","data/0.2-0-1-0.2/641",901,"true","gen"
"962","data/0.2-0-1-0.2/641",84,"true","best"
"963","data/0.2-0-1-0.2/641",901,"twin","gen"
"964","data/0.2-0-1-0.2/641",901,"twin","best"
"965","data/0.2-0-1-0.2/642",4,"true","gen"
"966","data/0.2-0-1-0.2/642",434,"true","best"
"967","data/0.2-0-1-0.2/642",651,"twin","gen"
"968","data/0.2-0-1-0.2/642",428,"twin","best"
"969","data/0.2-0-1-0.2/643",901,"true","gen"
